empresa_id,fecha_inicio,giro,tipo_campana,presupuesto,alcance,conversiones,tasa_conversion,ventas_generadas,ingresos_generados,roi,factor_estacional,mes,año
67f7139f663d063b,2024-12-15,restaurante,google_ads,3208.24,46781,2640,5.645,853,402665.01,12450.98,1.882,12,2024
2cdff053e8572928,2024-12-16,atraccion_turistica,influencer_marketing,5802.56,37537,2825,7.526,1077,945754.55,16198.93,1.882,12,2024
3a427783a3c14615,2024-12-16,renta_vehiculos,google_ads,7063.21,92632,4481,4.838,771,803099.13,11270.18,1.613,12,2024
1c7ae6218ebcc41e,2024-12-17,transporte,google_ads,13211.03,127462,6167,4.838,2442,3684582.08,27790.19,1.613,12,2024
5addb134699ede63,2024-12-17,restaurante,influencer_marketing,3775.52,28851,2533,8.781,661,372951.89,9778.16,2.195,12,2024
3c7e60bd8ed648ad,2024-12-18,spa_wellness,facebook_ads,2478.86,26257,1058,4.032,256,465807.23,18691.15,1.613,12,2024
4cd7746bbd41ddab,2024-12-18,restaurante,google_ads,2072.49,22434,1266,5.645,316,88271.34,4159.18,1.882,12,2024
d2ae43a9b560b15b,2024-12-18,restaurante,facebook_ads,1093.56,16361,769,4.704,208,65248.23,5866.6,1.882,12,2024
e538318dcfcaacaf,2024-12-19,restaurante,google_ads,3672.93,40126,2265,5.645,656,326539.69,8790.44,1.882,12,2024
f8ab41bedd251fe6,2024-12-19,restaurante,google_ads,1700.75,24185,1365,5.645,364,147847.11,8593.03,1.882,12,2024
121745fe6fa003ce,2024-12-21,spa_wellness,facebook_ads,3072.01,40063,1615,4.032,285,101074.39,3190.17,1.613,12,2024
4bd29c8c3d477c36,2024-12-21,restaurante,facebook_ads,4481.25,65358,3074,4.704,497,303203.38,6666.05,1.882,12,2024
4ea36ae3e15bdab5,2024-12-21,hotel,radio_local,12603.58,461119,4627,1.004,1319,2240696.8,17678.26,1.254,12,2024
6740bc1783a47144,2024-12-21,transporte,tv_local,35085.94,988186,6374,0.645,1403,2470435.73,6941.1,1.075,12,2024
6f9659426bbb5d02,2024-12-21,tour_operador,google_ads,6338.38,55321,2676,4.838,617,1171751.98,18386.61,1.613,12,2024
e19869350ac745f8,2024-12-21,comercio_souvenirs,instagram_ads,4338.57,60166,1940,3.226,745,169357.32,3803.53,1.613,12,2024
0af23ea804f85cda,2024-12-22,hotel,google_ads,9176.66,98226,5544,5.645,2164,2144493.63,23269.01,1.882,12,2024
7692950abff62110,2024-12-22,hotel,facebook_ads,2256.82,23336,1097,4.704,383,832710.26,36797.57,1.882,12,2024
78a32708c1fba5b1,2024-12-22,restaurante,periodico_local,2029.98,19834,310,1.568,72,37505.87,1747.6,1.568,12,2024
8353a07782010c00,2024-12-22,agencia_viajes,google_ads,118394.17,1533439,92742,6.048,30414,456609485.53,385568.89,2.016,12,2024
8f1d55542cad62ff,2024-12-22,hotel,email_marketing,6516.32,60456,5687,9.408,2005,2958238.38,45297.36,1.882,12,2024
b01eb8b2f0041638,2024-12-22,transporte,google_ads,12427.53,146006,7064,4.838,2808,5565352.95,44682.47,1.613,12,2024
20ba2af0163d36c7,2024-12-23,comercio_souvenirs,instagram_ads,19975.32,234890,7576,3.226,2754,2243568.6,11131.7,1.613,12,2024
70552b86770b498f,2024-12-23,atraccion_turistica,google_ads,773.28,7691,372,4.838,145,52156.92,6644.93,1.613,12,2024
c3debf67f52332e2,2024-12-23,restaurante,email_marketing,2409.23,13605,1279,9.408,338,238558.14,9801.86,1.882,12,2024
1b47988b793c02ef,2024-12-24,restaurante,email_marketing,327.61,3609,339,9.408,132,38028.43,11507.9,1.882,12,2024
3ec5c959aaf19cbe,2024-12-24,restaurante,facebook_ads,2167.7,25520,1200,4.704,308,89273.63,4018.35,1.882,12,2024
d38f649eda8138c5,2024-12-24,agencia_viajes,influencer_marketing,68884.11,778610,73251,9.408,25408,110784369.1,160727.17,2.352,12,2024
a1abf1423145933c,2024-12-25,spa_wellness,tv_local,6727.93,155956,1006,0.645,196,76570.51,1038.1,1.075,12,2024
b60652bdfc685379,2024-12-25,agencia_viajes,email_marketing,142103.54,1093034,110177,10.08,40464,297118130.04,208985.66,2.016,12,2024
4f242d604728724e,2024-12-26,transporte,radio_local,11987.15,300577,2585,0.86,452,472224.77,3839.43,1.075,12,2024
b42250a619d8fd7d,2024-12-26,transporte,facebook_ads,17709.82,264614,10669,4.032,2126,3252917.45,18267.88,1.613,12,2024
b696fa66076665dc,2024-12-27,evento,periodico_local,15893.52,119183,1735,1.456,482,309092.23,1844.77,1.456,12,2024
c7a81178a481fdc8,2024-12-27,transporte,tv_local,26856.62,909469,5867,0.645,2084,3378544.42,12479.93,1.075,12,2024
e46939e517e37016,2024-12-27,hotel,email_marketing,11543.23,86652,8152,9.408,2086,3246965.45,28028.75,1.882,12,2024
7a20e52829bd846d,2024-12-28,evento,facebook_ads,61398.92,602635,26323,4.368,6775,2771485.86,4413.9,1.747,12,2024
46fb7351661a2bac,2024-12-30,agencia_viajes,radio_local,48164.07,1504969,16181,1.075,2729,38322778.36,79467.15,1.344,12,2024
71a3dee19038e44d,2024-12-30,restaurante,google_ads,1042.24,14965,844,5.645,225,60646.46,5718.83,1.882,12,2024
fc83dcabea5116d9,2024-12-30,atraccion_turistica,influencer_marketing,427.58,2715,204,7.526,36,6740.92,1476.52,1.882,12,2024
0d3a6428017ab487,2024-12-31,agencia_viajes,facebook_ads,38430.73,494934,24944,5.04,3815,37182544.94,96652.13,2.016,12,2024
6654d146e2a0180a,2024-12-31,evento,tv_local,68830.13,2317869,16199,0.699,4269,6967613.81,10022.91,1.165,12,2024
b3515fb5e23d932f,2024-12-31,restaurante,periodico_local,3805.15,26351,413,1.568,76,44033.18,1057.2,1.568,12,2024
d3c3d9152aab2b0e,2024-12-31,restaurante,facebook_ads,1519.27,17367,816,4.704,294,150950.81,9835.74,1.882,12,2024
e28a05c425522f09,2024-12-31,restaurante,google_ads,1203.78,9836,555,5.645,213,85918.91,7037.43,1.882,12,2024
37d0d111f3b188d5,2025-01-01,evento,email_marketing,17269.47,143376,4946,3.45,1354,613357.2,3451.68,0.69,1,2025
794481f917d69b48,2025-01-01,restaurante,google_ads,2831.8,42010,1217,2.898,247,166372.07,5775.12,0.966,1,2025
d0270f3601b6d4a2,2025-01-01,restaurante,google_ads,1845.18,26780,776,2.898,271,104196.7,5546.96,0.966,1,2025
66008899bbff20e1,2025-01-02,renta_vehiculos,google_ads,2332.49,34206,849,2.484,330,152489.27,6437.6,0.828,1,2025
0baff7e7db294ba8,2025-01-03,agencia_viajes,email_marketing,93983.94,1029045,28401,2.76,5632,33731911.95,35791.14,0.552,1,2025
cb1be639d1ac027b,2025-01-04,renta_vehiculos,facebook_ads,7758.79,106322,2200,2.07,527,780762.87,9962.94,0.828,1,2025
11b50a632841a0d3,2025-01-05,restaurante,instagram_ads,1047.66,11795,227,1.932,64,18149.55,1632.4,0.966,1,2025
cfe603ecf84ca199,2025-01-05,evento,radio_local,185488.33,6751197,24844,0.368,6621,4299727.64,2218.06,0.46,1,2025
4350787a0c6c9c82,2025-01-06,restaurante,google_ads,4001.53,37238,1079,2.898,189,136297.82,3306.14,0.966,1,2025
9523205835b8bc29,2025-01-06,atraccion_turistica,instagram_ads,12256.22,171883,2846,1.656,1092,1547043.45,12522.52,0.828,1,2025
9bc25ce304faeb12,2025-01-06,restaurante,vallas_publicitarias,1185.73,13384,53,0.402,11,5883.82,396.22,0.805,1,2025
2de355e7c96a4d7c,2025-01-07,agencia_viajes,instagram_ads,137730.07,1826324,20162,1.104,3689,15774796.53,11353.41,0.552,1,2025
4de67df28cc74ff1,2025-01-07,agencia_viajes,radio_local,47100.35,1363414,4013,0.294,813,2263560.87,4705.83,0.368,1,2025
94ed986f35e33a9e,2025-01-07,restaurante,google_ads,1850.2,20750,601,2.898,203,140971.18,7519.23,0.966,1,2025
f10ba6f1ebd530a4,2025-01-07,evento,influencer_marketing,37159.28,379035,12204,3.22,3922,5781207.4,15457.91,0.805,1,2025
789ef720e30f781a,2025-01-10,hotel,email_marketing,2062.37,23086,955,4.14,310,336149.2,16199.17,0.828,1,2025
a271a74c4699a947,2025-01-10,agencia_viajes,facebook_ads,239957.74,2063785,28480,1.38,8169,85632448.76,35586.47,0.552,1,2025
19ada0d81451abfc,2025-01-12,comercio_souvenirs,facebook_ads,14573.4,155791,3224,2.07,974,1045943.43,7077.07,0.828,1,2025
8791fb4d19b9c94c,2025-01-12,restaurante,periodico_local,1226.25,12519,100,0.805,33,26791.4,2084.82,0.805,1,2025
d2ae43a9b560b15b,2025-01-12,restaurante,facebook_ads,2726.66,37761,911,2.415,146,37168.34,1263.15,0.966,1,2025
2cdff053e8572928,2025-01-14,atraccion_turistica,google_ads,10036.03,121914,3028,2.484,827,766165.85,7534.15,0.828,1,2025
36e54115a5429566,2025-01-14,agencia_viajes,google_ads,126370.02,1462561,24220,1.656,4484,27160206.25,21392.6,0.552,1,2025
1c7ae6218ebcc41e,2025-01-15,transporte,facebook_ads,11461.27,147748,3058,2.07,820,1225271.9,10590.54,0.828,1,2025
f8ab41bedd251fe6,2025-01-16,restaurante,facebook_ads,1156.64,13882,335,2.415,108,48588.96,4100.87,0.966,1,2025
03c05d2da66862a7,2025-01-17,atraccion_turistica,instagram_ads,9883.0,99607,1649,1.656,546,438661.22,4338.54,0.828,1,2025
6740bc1783a47144,2025-01-17,transporte,instagram_ads,13713.93,170084,2816,1.656,505,864418.56,6203.21,0.828,1,2025
94ee069ec8f644b1,2025-01-17,hotel,email_marketing,10234.16,98584,4081,4.14,1181,2046286.53,19894.67,0.828,1,2025
67f7139f663d063b,2025-01-18,restaurante,tv_local,2509.91,97768,377,0.386,91,30111.36,1099.7,0.644,1,2025
d38f649eda8138c5,2025-01-19,agencia_viajes,google_ads,167731.34,2415855,40006,1.656,9482,45301188.47,26908.18,0.552,1,2025
4bd29c8c3d477c36,2025-01-21,restaurante,google_ads,4018.53,42993,1245,2.898,471,337389.8,8295.84,0.966,1,2025
b696fa66076665dc,2025-01-22,evento,instagram_ads,31333.51,365122,5038,1.38,999,692411.61,2109.81,0.69,1,2025
05ac81611f03d486,2025-01-23,agencia_viajes,instagram_ads,184787.01,1895597,20927,1.104,8201,48913349.12,26370.12,0.552,1,2025
121745fe6fa003ce,2025-01-23,spa_wellness,radio_local,3455.47,112862,498,0.442,136,57997.21,1578.42,0.552,1,2025
b60652bdfc685379,2025-01-23,agencia_viajes,google_ads,217507.73,2312521,38295,1.656,13551,111856388.65,51326.4,0.552,1,2025
e19869350ac745f8,2025-01-23,comercio_souvenirs,email_marketing,1495.95,8316,344,4.14,51,13048.92,772.28,0.828,1,2025
1b47988b793c02ef,2025-01-24,restaurante,google_ads,997.24,11809,342,2.898,67,23677.41,2274.29,0.966,1,2025
20ba2af0163d36c7,2025-01-24,comercio_souvenirs,google_ads,14528.54,197851,4914,2.484,1439,1437222.53,9792.41,0.828,1,2025
70552b86770b498f,2025-01-24,atraccion_turistica,facebook_ads,837.27,10516,217,2.07,41,13764.42,1543.96,0.828,1,2025
4f242d604728724e,2025-01-25,transporte,instagram_ads,12207.07,143986,2384,1.656,536,658599.55,5295.23,0.828,1,2025
c3debf67f52332e2,2025-01-25,restaurante,tv_local,11762.77,293512,1134,0.386,268,228735.28,1844.57,0.644,1,2025
0d3a6428017ab487,2025-01-26,agencia_viajes,radio_local,47299.09,1207887,3556,0.294,952,9414665.05,19804.54,0.368,1,2025
4d3c3e21704186d6,2025-01-27,evento,facebook_ads,68016.19,613879,10589,1.725,4078,1657334.33,2336.68,0.69,1,2025
b42250a619d8fd7d,2025-01-28,transporte,radio_local,48717.52,1687871,7453,0.442,1780,2982568.16,6022.17,0.552,1,2025
fc83dcabea5116d9,2025-01-28,atraccion_turistica,email_marketing,325.87,2893,119,4.14,33,6457.81,1881.69,0.828,1,2025
37d0d111f3b188d5,2025-01-30,evento,facebook_ads,41519.58,480155,8282,1.725,2541,992721.61,2290.97,0.69,1,2025
cfe603ecf84ca199,2025-01-31,evento,facebook_ads,111408.86,1195724,20626,1.725,3152,1900227.97,1605.63,0.69,1,2025
d6b81da7ff177362,2025-01-31,evento,periodico_local,11708.52,86932,499,0.575,145,126460.97,980.08,0.575,1,2025
5199aad1701800ac,2025-02-03,transporte,influencer_marketing,853.96,5372,172,3.22,34,14140.88,1555.91,0.805,2,2025
4367ee8635407216,2025-02-04,restaurante,influencer_marketing,966.56,6146,237,3.864,43,11201.22,1058.87,0.966,2,2025
a18b15952ab3cd4c,2025-02-05,hotel,instagram_ads,2138.14,24226,334,1.38,52,146507.73,6752.12,0.69,2,2025
0baff7e7db294ba8,2025-02-06,agencia_viajes,instagram_ads,252278.21,2105877,17436,0.828,6150,31464777.1,12372.25,0.414,2,2025
5f5d8e0fd9f57ee1,2025-02-06,atraccion_turistica,facebook_ads,4134.04,55892,964,1.725,315,334184.64,7983.73,0.69,2,2025
a271a74c4699a947,2025-02-06,agencia_viajes,vallas_publicitarias,83833.34,586836,1012,0.172,237,2313679.55,2659.86,0.345,2,2025
1d61d8c1dd2b555e,2025-02-07,hotel,instagram_ads,11827.99,144318,1991,1.38,702,972304.73,8120.37,0.69,2,2025
3a427783a3c14615,2025-02-07,renta_vehiculos,vallas_publicitarias,4233.22,47986,137,0.287,45,54649.06,1190.96,0.575,2,2025
2de355e7c96a4d7c,2025-02-08,agencia_viajes,facebook_ads,76057.39,726536,7519,1.035,1724,6627643.49,8614.0,0.414,2,2025
36e54115a5429566,2025-02-08,agencia_viajes,email_marketing,99958.91,1185481,24539,2.07,9727,65281354.04,65208.19,0.414,2,2025
4350787a0c6c9c82,2025-02-08,restaurante,facebook_ads,5885.68,82225,1702,2.07,586,482935.89,8105.26,0.828,2,2025
5addb134699ede63,2025-02-09,restaurante,email_marketing,1317.0,10506,434,4.14,91,68955.85,5135.83,0.828,2,2025
1c7ae6218ebcc41e,2025-02-10,transporte,radio_local,24583.45,820642,3019,0.368,700,1000972.25,3971.73,0.46,2,2025
3c7e60bd8ed648ad,2025-02-12,spa_wellness,facebook_ads,3639.77,43944,758,1.725,291,430889.6,11738.38,0.69,2,2025
8353a07782010c00,2025-02-12,agencia_viajes,radio_local,192859.89,5123845,11313,0.221,3074,32240237.33,16616.92,0.276,2,2025
b01eb8b2f0041638,2025-02-12,transporte,radio_local,59737.88,1940310,7140,0.368,2726,4702333.34,7771.61,0.46,2,2025
3ec5c959aaf19cbe,2025-02-13,restaurante,email_marketing,1503.77,10482,433,4.14,109,28062.81,1766.16,0.828,2,2025
94ee069ec8f644b1,2025-02-14,hotel,instagram_ads,16587.76,153057,2112,1.38,681,951052.52,5633.46,0.69,2,2025
0af23ea804f85cda,2025-02-16,hotel,influencer_marketing,4458.93,40860,1315,3.22,320,312984.77,6919.28,0.805,2,2025
c254ee4daa69de3b,2025-02-16,restaurante,influencer_marketing,2492.6,14173,547,3.864,204,129401.05,5091.4,0.966,2,2025
6f9659426bbb5d02,2025-02-18,tour_operador,google_ads,5470.0,51134,1058,2.07,360,555151.18,10049.01,0.69,2,2025
03c05d2da66862a7,2025-02-19,atraccion_turistica,email_marketing,7888.93,70644,2437,3.45,607,465278.14,5797.86,0.69,2,2025
6740bc1783a47144,2025-02-19,transporte,google_ads,13104.88,181793,3763,2.07,594,965153.35,7264.84,0.69,2,2025
b60652bdfc685379,2025-02-19,agencia_viajes,tv_local,459899.18,11833691,19596,0.166,7313,68390442.34,14770.75,0.276,2,2025
c3debf67f52332e2,2025-02-22,restaurante,periodico_local,1687.15,10479,72,0.69,15,9371.25,455.45,0.69,2,2025
e19869350ac745f8,2025-02-22,comercio_souvenirs,radio_local,6724.13,155222,571,0.368,136,29049.28,332.02,0.46,2,2025
e538318dcfcaacaf,2025-02-23,restaurante,google_ads,3068.95,26794,665,2.484,175,107393.89,3399.37,0.828,2,2025
a1abf1423145933c,2025-02-24,spa_wellness,influencer_marketing,2186.83,11406,367,3.22,59,23531.92,976.08,0.805,2,2025
f48605ea51e41b4c,2025-02-24,evento,google_ads,18593.14,183062,3031,1.656,503,465146.59,2401.71,0.552,2,2025
47f1f97574fa448e,2025-02-25,hotel,google_ads,6054.65,58649,1214,2.07,389,459257.52,7485.2,0.69,2,2025
4d3c3e21704186d6,2025-02-25,evento,google_ads,58214.5,578005,9571,1.656,3726,1678111.79,2782.64,0.552,2,2025
1b47988b793c02ef,2025-02-26,restaurante,instagram_ads,960.26,14277,236,1.656,90,34301.41,3472.09,0.828,2,2025
b3515fb5e23d932f,2025-02-27,restaurante,instagram_ads,4820.69,44478,736,1.656,252,214720.7,4354.15,0.828,2,2025
e28a05c425522f09,2025-02-27,restaurante,google_ads,3279.01,28164,699,2.484,141,40514.08,1135.56,0.828,2,2025
e46939e517e37016,2025-02-27,hotel,radio_local,23284.98,515581,1897,0.368,646,1235809.84,5207.33,0.46,2,2025
46fb7351661a2bac,2025-03-03,agencia_viajes,google_ads,69826.94,721353,17918,2.484,3546,57588571.47,82373.28,0.828,3,2025
550b94c6f57ebc3b,2025-03-04,restaurante,google_ads,1291.67,14373,476,3.312,185,51925.48,3920.03,1.104,3,2025
e7bdd5aeb4852632,2025-03-04,agencia_viajes,google_ads,245808.75,2683133,66649,2.484,23696,217968820.32,88574.15,0.828,3,2025
11b50a632841a0d3,2025-03-05,restaurante,influencer_marketing,1180.54,6952,358,5.152,100,34354.66,2810.08,1.288,3,2025
5199aad1701800ac,2025-03-05,transporte,radio_local,1820.37,62639,322,0.515,53,19971.94,997.14,0.644,3,2025
789ef720e30f781a,2025-03-05,hotel,google_ads,3236.72,46619,1544,3.312,438,525410.44,16132.83,1.104,3,2025
a826757ea3785429,2025-03-05,renta_vehiculos,google_ads,6340.5,71995,2086,2.898,407,385402.25,5978.43,0.966,3,2025
d3c3d9152aab2b0e,2025-03-05,restaurante,facebook_ads,962.18,14281,394,2.76,125,62415.18,6386.86,1.104,3,2025
9523205835b8bc29,2025-03-06,atraccion_turistica,instagram_ads,9866.2,86172,1664,1.932,263,367972.98,3629.63,0.966,3,2025
3a427783a3c14615,2025-03-07,renta_vehiculos,google_ads,14834.39,196516,5695,2.898,1932,2270699.58,15207.0,0.966,3,2025
4de67df28cc74ff1,2025-03-07,agencia_viajes,facebook_ads,58755.81,605262,12528,2.07,2750,6218541.38,10483.7,0.828,3,2025
f10ba6f1ebd530a4,2025-03-07,evento,facebook_ads,98415.62,990505,23920,2.415,3679,4364000.61,4334.26,0.966,3,2025
94ed986f35e33a9e,2025-03-08,restaurante,instagram_ads,1421.21,13540,298,2.208,114,67193.31,4627.88,1.104,3,2025
5f5d8e0fd9f57ee1,2025-03-10,atraccion_turistica,influencer_marketing,2251.37,25270,1139,4.508,340,399372.91,17639.14,1.127,3,2025
1c7ae6218ebcc41e,2025-03-12,transporte,email_marketing,11443.33,101390,4897,4.83,956,1379167.05,11952.15,0.966,3,2025
8791fb4d19b9c94c,2025-03-12,restaurante,radio_local,2108.39,58897,346,0.589,60,52139.47,2372.95,0.736,3,2025
1447c4b75767a5aa,2025-03-15,restaurante,google_ads,1398.71,16335,541,3.312,199,88576.97,6232.76,1.104,3,2025
3ec5c959aaf19cbe,2025-03-16,restaurante,vallas_publicitarias,1435.53,17127,78,0.46,27,8281.58,476.9,0.92,3,2025
039159df8a511e8a,2025-03-18,evento,google_ads,85479.22,972899,28194,2.898,6209,3448163.57,3933.92,0.966,3,2025
4bd29c8c3d477c36,2025-03-20,restaurante,facebook_ads,4078.31,37105,1024,2.76,396,284170.06,6867.85,1.104,3,2025
70552b86770b498f,2025-03-20,atraccion_turistica,google_ads,590.26,7992,231,2.898,79,25646.73,4244.97,0.966,3,2025
94ee069ec8f644b1,2025-03-20,hotel,instagram_ads,13999.14,146053,3224,2.208,1019,1807491.8,12811.45,1.104,3,2025
da5251a2ff836b56,2025-03-21,transporte,google_ads,7104.62,64981,1883,2.898,701,974041.75,13609.97,0.966,3,2025
0d3a6428017ab487,2025-03-22,agencia_viajes,google_ads,50688.58,564373,14019,2.484,4580,39302627.11,77437.44,0.828,3,2025
4d3c3e21704186d6,2025-03-23,evento,vallas_publicitarias,44342.3,358339,1442,0.402,390,211722.52,377.47,0.805,3,2025
c3debf67f52332e2,2025-03-24,restaurante,influencer_marketing,1613.16,16504,850,5.152,137,119066.92,7280.99,1.288,3,2025
05ac81611f03d486,2025-03-26,agencia_viajes,periodico_local,52247.04,269372,1858,0.69,341,2578918.2,4836.01,0.69,3,2025
a1abf1423145933c,2025-03-26,spa_wellness,tv_local,10235.12,348233,1345,0.386,446,212753.97,1978.67,0.644,3,2025
cfe603ecf84ca199,2025-03-27,evento,google_ads,47355.26,640359,18557,2.898,2811,1532437.37,3136.04,0.966,3,2025
e46939e517e37016,2025-03-29,hotel,instagram_ads,23318.14,225346,4975,2.208,1679,3245164.5,13816.91,1.104,3,2025
b42250a619d8fd7d,2025-03-30,transporte,radio_local,33062.17,777375,4005,0.515,1022,1696276.36,5030.57,0.644,3,2025
732a6cf4cfec99c3,2025-03-31,atraccion_turistica,facebook_ads,9738.76,79044,1908,2.415,644,977545.95,9937.69,0.966,3,2025
794481f917d69b48,2025-04-01,restaurante,google_ads,4645.92,39489,1634,4.14,609,303795.24,6438.97,1.38,4,2025
f10ba6f1ebd530a4,2025-04-02,evento,google_ads,143112.43,1867446,92774,4.968,29620,39921377.93,27795.12,1.656,4,2025
11b50a632841a0d3,2025-04-03,restaurante,influencer_marketing,898.29,7078,455,6.44,147,38985.55,4239.97,1.61,4,2025
36e54115a5429566,2025-04-03,agencia_viajes,influencer_marketing,114126.34,928808,83741,9.016,22803,126327773.39,110591.16,2.254,4,2025
a271a74c4699a947,2025-04-04,agencia_viajes,periodico_local,83196.22,572800,9222,1.61,1840,19152906.93,22921.37,1.61,4,2025
5f5d8e0fd9f57ee1,2025-04-05,atraccion_turistica,instagram_ads,5017.26,44341,1346,3.036,483,534074.7,10544.75,1.518,4,2025
9bc25ce304faeb12,2025-04-05,restaurante,google_ads,4123.53,56020,2319,4.14,677,419053.24,10062.48,1.38,4,2025
9ee5ffc41e78b63e,2025-04-05,transporte,google_ads,46943.83,440692,20069,4.554,3155,7139740.04,15109.11,1.518,4,2025
d6b81da7ff177362,2025-04-05,evento,instagram_ads,8587.63,106872,3539,3.312,788,654274.12,7518.8,1.656,4,2025
01baf11fc1b03c51,2025-04-06,restaurante,email_marketing,2457.63,19767,1363,6.9,275,140967.66,5635.92,1.38,4,2025
4de67df28cc74ff1,2025-04-06,agencia_viajes,radio_local,50414.12,1723453,17758,1.03,2757,6903626.26,13593.84,1.288,4,2025
d0270f3601b6d4a2,2025-04-06,restaurante,google_ads,2581.27,30814,1275,4.14,319,133294.65,5063.92,1.38,4,2025
9523205835b8bc29,2025-04-07,atraccion_turistica,facebook_ads,15148.02,161998,6147,3.795,1081,1354899.56,8844.4,1.518,4,2025
1d61d8c1dd2b555e,2025-04-09,hotel,influencer_marketing,11835.7,99902,8363,8.372,2778,3218775.03,27095.48,2.093,4,2025
2de355e7c96a4d7c,2025-04-09,agencia_viajes,facebook_ads,184377.46,1582820,76450,4.83,15502,72600740.02,39276.15,1.932,4,2025
49d96d1e4e05449e,2025-04-11,tour_operador,email_marketing,3558.04,30731,2332,7.59,686,1153855.74,32329.53,1.518,4,2025
4350787a0c6c9c82,2025-04-12,restaurante,instagram_ads,6258.37,59689,1647,2.76,391,247463.49,3854.12,1.38,4,2025
1c7ae6218ebcc41e,2025-04-13,transporte,periodico_local,11844.02,119396,1510,1.265,456,698190.78,5794.88,1.265,4,2025
2b6f9ff82b9e5823,2025-04-14,transporte,periodico_local,18307.55,190232,2406,1.265,446,905717.6,4847.24,1.265,4,2025
3c7e60bd8ed648ad,2025-04-14,spa_wellness,facebook_ads,6811.88,58321,2213,3.795,666,1234786.53,18026.97,1.518,4,2025
4cd7746bbd41ddab,2025-04-15,restaurante,influencer_marketing,757.14,3808,245,6.44,53,17723.46,2240.86,1.61,4,2025
70552b86770b498f,2025-04-16,atraccion_turistica,email_marketing,406.94,2471,187,7.59,47,16139.17,3866.01,1.518,4,2025
8f1d55542cad62ff,2025-04-16,hotel,instagram_ads,14515.18,182732,6556,3.588,1287,1864969.47,12748.4,1.794,4,2025
e69fbfe59696e502,2025-04-16,restaurante,vallas_publicitarias,1708.87,11436,65,0.575,10,4617.24,170.19,1.15,4,2025
0af23ea804f85cda,2025-04-17,hotel,instagram_ads,13570.26,176425,6330,3.588,1710,2031216.36,14868.15,1.794,4,2025
6f9659426bbb5d02,2025-04-17,tour_operador,facebook_ads,4466.23,64624,2452,3.795,392,630957.24,14027.27,1.518,4,2025
f8ab41bedd251fe6,2025-04-17,restaurante,instagram_ads,1744.21,22906,632,2.76,184,70331.66,3932.3,1.38,4,2025
121745fe6fa003ce,2025-04-18,spa_wellness,radio_local,2461.94,78937,639,0.81,135,53454.27,2071.22,1.012,4,2025
1447c4b75767a5aa,2025-04-18,restaurante,google_ads,471.99,6000,248,4.14,53,28013.37,5835.17,1.38,4,2025
3ec5c959aaf19cbe,2025-04-18,restaurante,instagram_ads,3216.36,42069,1161,2.76,311,93193.33,2797.48,1.38,4,2025
b696fa66076665dc,2025-04-18,evento,instagram_ads,12667.87,142946,4734,3.312,1693,817771.6,6355.48,1.656,4,2025
e538318dcfcaacaf,2025-04-18,restaurante,instagram_ads,3070.95,45381,1252,2.76,232,164091.91,5243.36,1.38,4,2025
07acd16b556dd864,2025-04-19,evento,periodico_local,3863.51,45084,622,1.38,196,179564.84,4547.71,1.38,4,2025
1b47988b793c02ef,2025-04-19,restaurante,google_ads,805.91,8175,338,4.14,78,20983.9,2503.75,1.38,4,2025
4f242d604728724e,2025-04-19,transporte,vallas_publicitarias,7170.43,36553,231,0.632,59,76664.14,969.17,1.265,4,2025
c3debf67f52332e2,2025-04-19,restaurante,radio_local,7718.29,274673,2021,0.736,567,441389.48,5618.75,0.92,4,2025
37d0d111f3b188d5,2025-04-20,evento,instagram_ads,35089.67,344154,11398,3.312,3079,1527389.8,4252.82,1.656,4,2025
8353a07782010c00,2025-04-20,agencia_viajes,instagram_ads,123747.43,1687447,65202,3.864,12808,138324823.49,111679.95,1.932,4,2025
94ee069ec8f644b1,2025-04-20,hotel,google_ads,17035.66,246829,13284,5.382,3785,6825672.94,39966.97,1.794,4,2025
2b677cf67baef725,2025-04-22,hotel,periodico_local,17104.48,167350,2501,1.495,386,900590.6,5165.23,1.495,4,2025
66008899bbff20e1,2025-04-22,renta_vehiculos,facebook_ads,4225.85,46289,1756,3.795,646,255535.71,5946.97,1.518,4,2025
4bd29c8c3d477c36,2025-04-23,restaurante,radio_local,4965.41,148049,1089,0.736,183,124249.97,2402.31,0.92,4,2025
b3515fb5e23d932f,2025-04-23,restaurante,tv_local,4280.42,160401,885,0.552,200,169938.91,3870.15,0.92,4,2025
ac7c27887417c240,2025-04-24,atraccion_turistica,facebook_ads,4425.87,42084,1597,3.795,407,327929.63,7309.38,1.518,4,2025
732a6cf4cfec99c3,2025-04-26,atraccion_turistica,influencer_marketing,11780.28,88152,6244,7.084,984,1693080.82,14272.16,1.771,4,2025
cfec5cd55ad7f2c9,2025-04-27,restaurante,facebook_ads,1847.33,25389,875,3.45,184,90789.5,4814.63,1.38,4,2025
05ac81611f03d486,2025-04-28,agencia_viajes,instagram_ads,76469.68,1010566,39048,3.864,7009,44649798.66,58288.89,1.932,4,2025
7a20e52829bd846d,2025-04-28,evento,radio_local,63984.9,1838735,16239,0.883,5397,2125380.18,3221.69,1.104,4,2025
a826757ea3785429,2025-04-28,renta_vehiculos,influencer_marketing,7772.48,93116,6596,7.084,1911,1531254.18,19600.98,1.771,4,2025
fc83dcabea5116d9,2025-04-29,atraccion_turistica,google_ads,612.89,5001,227,4.554,84,13290.68,2068.53,1.518,4,2025
