empresa_id,fecha,asistentes,capacidad_maxima,precio_entrada,ingresos_totales,ocupacion_porcentaje,factor_estacional,dia_semana,mes,año
37d0d111f3b188d5,2023-07-31,1029,1029,571.75,588328.97,100.0,1.908,Monday,7,2023
f10ba6f1ebd530a4,2023-08-01,922,1151,2227.56,2053810.25,80.1,1.802,Tuesday,8,2023
07acd16b556dd864,2023-08-01,297,297,1111.04,329980.31,100.0,1.802,Tuesday,8,2023
6654d146e2a0180a,2023-08-01,996,996,2018.52,2010446.66,100.0,1.802,Tuesday,8,2023
039159df8a511e8a,2023-08-01,1804,1804,598.92,1080452.75,100.0,1.802,Tuesday,8,2023
4672518ff5f66c70,2023-08-02,686,686,2155.87,1478928.85,100.0,1.802,Wednesday,8,2023
f10ba6f1ebd530a4,2023-08-03,675,1151,1775.09,1198188.23,58.6,1.802,Thursday,8,2023
37d0d111f3b188d5,2023-08-04,592,1029,477.97,282955.94,57.5,1.802,Friday,8,2023
4d3c3e21704186d6,2023-08-05,1786,1786,793.01,1416313.18,100.0,2.343,Saturday,8,2023
4d3c3e21704186d6,2023-08-06,1786,1786,687.94,1228664.68,100.0,2.343,Sunday,8,2023
cfe603ecf84ca199,2023-08-06,1984,1984,1111.02,2204261.61,100.0,2.343,Sunday,8,2023
f48605ea51e41b4c,2023-08-07,370,663,1455.72,538618.14,55.8,1.802,Monday,8,2023
4d3c3e21704186d6,2023-08-12,1786,1786,771.03,1377057.92,100.0,2.343,Saturday,8,2023
07acd16b556dd864,2023-08-12,297,297,1360.16,403968.06,100.0,2.343,Saturday,8,2023
6654d146e2a0180a,2023-08-13,996,996,2390.67,2381103.83,100.0,2.343,Sunday,8,2023
f48605ea51e41b4c,2023-08-13,488,663,1849.6,902605.92,73.6,2.343,Sunday,8,2023
cfe603ecf84ca199,2023-08-14,1874,1984,965.41,1809169.24,94.5,1.802,Monday,8,2023
d6b81da7ff177362,2023-08-16,172,302,1001.6,172275.8,57.0,1.802,Wednesday,8,2023
4672518ff5f66c70,2023-08-17,486,686,1943.09,944339.58,70.8,1.802,Thursday,8,2023
b696fa66076665dc,2023-08-18,584,584,880.84,514408.53,100.0,1.802,Friday,8,2023
f10ba6f1ebd530a4,2023-08-18,780,1151,2144.31,1672563.59,67.8,1.802,Friday,8,2023
039159df8a511e8a,2023-08-19,1804,1804,992.93,1791240.9,100.0,2.343,Saturday,8,2023
f48605ea51e41b4c,2023-08-19,663,663,1909.31,1265872.78,100.0,2.343,Saturday,8,2023
6654d146e2a0180a,2023-08-19,996,996,2730.51,2719592.11,100.0,2.343,Saturday,8,2023
cfe603ecf84ca199,2023-08-19,1984,1984,902.21,1789981.67,100.0,2.343,Saturday,8,2023
07acd16b556dd864,2023-08-19,297,297,1544.91,458838.26,100.0,2.343,Saturday,8,2023
7a20e52829bd846d,2023-08-19,1805,1805,554.61,1001062.08,100.0,2.343,Saturday,8,2023
7a20e52829bd846d,2023-08-20,1526,1805,512.36,781867.36,84.5,2.343,Sunday,8,2023
37d0d111f3b188d5,2023-08-22,1029,1029,547.85,563741.66,100.0,1.802,Tuesday,8,2023
f48605ea51e41b4c,2023-08-24,663,663,1308.7,867669.42,100.0,1.802,Thursday,8,2023
b696fa66076665dc,2023-08-25,573,584,765.42,438585.6,98.1,1.802,Friday,8,2023
cfe603ecf84ca199,2023-08-26,1913,1984,899.36,1720482.54,96.4,2.343,Saturday,8,2023
d6b81da7ff177362,2023-08-27,238,302,1087.33,258785.43,78.8,2.343,Sunday,8,2023
37d0d111f3b188d5,2023-08-27,1029,1029,582.4,599291.65,100.0,2.343,Sunday,8,2023
37d0d111f3b188d5,2023-08-30,596,1029,505.26,301137.07,57.9,1.802,Wednesday,8,2023
7a20e52829bd846d,2023-09-02,1523,1805,431.95,657862.13,84.4,1.791,Saturday,9,2023
4672518ff5f66c70,2023-09-03,686,686,1924.94,1320506.36,100.0,1.791,Sunday,9,2023
d6b81da7ff177362,2023-09-03,302,302,1243.57,375557.48,100.0,1.791,Sunday,9,2023
b696fa66076665dc,2023-09-04,452,584,757.5,342390.37,77.4,1.378,Monday,9,2023
f10ba6f1ebd530a4,2023-09-05,573,1151,1688.99,967790.35,49.8,1.378,Tuesday,9,2023
039159df8a511e8a,2023-09-06,1756,1804,602.16,1057389.66,97.3,1.378,Wednesday,9,2023
6654d146e2a0180a,2023-09-06,738,996,1724.08,1272371.01,74.1,1.378,Wednesday,9,2023
4672518ff5f66c70,2023-09-08,686,686,1733.87,1189437.09,100.0,1.378,Friday,9,2023
4d3c3e21704186d6,2023-09-08,911,1786,485.26,442074.0,51.0,1.378,Friday,9,2023
6654d146e2a0180a,2023-09-09,996,996,2390.42,2380854.24,100.0,1.791,Saturday,9,2023
f10ba6f1ebd530a4,2023-09-10,964,1151,2185.16,2106496.55,83.8,1.791,Sunday,9,2023
6654d146e2a0180a,2023-09-10,978,996,2109.97,2063552.08,98.2,1.791,Sunday,9,2023
039159df8a511e8a,2023-09-10,1804,1804,799.72,1442700.24,100.0,1.791,Sunday,9,2023
4d3c3e21704186d6,2023-09-11,933,1786,555.57,518348.76,52.2,1.378,Monday,9,2023
37d0d111f3b188d5,2023-09-17,1028,1029,671.94,690751.5,99.9,1.791,Sunday,9,2023
b696fa66076665dc,2023-09-18,584,584,680.43,397369.86,100.0,1.378,Monday,9,2023
4d3c3e21704186d6,2023-09-24,1786,1786,770.8,1376640.85,100.0,1.791,Sunday,9,2023
6654d146e2a0180a,2023-09-25,720,996,1451.44,1045034.36,72.3,1.378,Monday,9,2023
4d3c3e21704186d6,2023-09-26,1116,1786,489.07,545805.97,62.5,1.378,Tuesday,9,2023
4672518ff5f66c70,2023-09-27,686,686,1837.6,1260590.52,100.0,1.378,Wednesday,9,2023
4672518ff5f66c70,2023-09-28,611,686,1595.45,974820.65,89.1,1.378,Thursday,9,2023
4d3c3e21704186d6,2023-09-29,1756,1786,536.28,941703.91,98.3,1.378,Friday,9,2023
4d3c3e21704186d6,2023-10-01,1786,1786,530.59,947629.45,100.0,1.516,Sunday,10,2023
7a20e52829bd846d,2023-10-02,1805,1805,384.12,693336.57,100.0,1.166,Monday,10,2023
d6b81da7ff177362,2023-10-04,237,302,661.8,156846.82,78.5,1.166,Wednesday,10,2023
4d3c3e21704186d6,2023-10-05,1565,1786,559.84,876145.58,87.6,1.166,Thursday,10,2023
039159df8a511e8a,2023-10-06,1342,1804,489.46,656858.76,74.4,1.166,Friday,10,2023
d6b81da7ff177362,2023-10-07,302,302,752.03,227113.1,100.0,1.516,Saturday,10,2023
f48605ea51e41b4c,2023-10-07,610,663,1077.58,657324.99,92.0,1.516,Saturday,10,2023
b696fa66076665dc,2023-10-10,430,584,711.34,305878.31,73.6,1.166,Tuesday,10,2023
d6b81da7ff177362,2023-10-11,147,302,746.94,109800.2,48.7,1.166,Wednesday,10,2023
b696fa66076665dc,2023-10-13,584,584,653.55,381676.02,100.0,1.166,Friday,10,2023
f10ba6f1ebd530a4,2023-10-13,1151,1151,1413.76,1627243.51,100.0,1.166,Friday,10,2023
f48605ea51e41b4c,2023-10-17,334,663,979.8,327253.17,50.4,1.166,Tuesday,10,2023
f10ba6f1ebd530a4,2023-10-18,1003,1151,1538.61,1543228.69,87.1,1.166,Wednesday,10,2023
37d0d111f3b188d5,2023-10-21,1029,1029,493.1,507399.84,100.0,1.516,Saturday,10,2023
f10ba6f1ebd530a4,2023-10-21,536,1151,1987.01,1065039.59,46.6,1.516,Saturday,10,2023
6654d146e2a0180a,2023-10-22,698,996,2076.25,1449223.48,70.1,1.516,Sunday,10,2023
4d3c3e21704186d6,2023-10-24,1512,1786,447.91,677241.11,84.7,1.166,Tuesday,10,2023
cfe603ecf84ca199,2023-10-24,1539,1984,635.1,977420.74,77.6,1.166,Tuesday,10,2023
d6b81da7ff177362,2023-10-25,187,302,721.89,134994.23,61.9,1.166,Wednesday,10,2023
f48605ea51e41b4c,2023-10-26,321,663,866.92,278281.77,48.4,1.166,Thursday,10,2023
cfe603ecf84ca199,2023-10-29,1984,1984,690.51,1369972.75,100.0,1.516,Sunday,10,2023
b696fa66076665dc,2023-11-01,447,584,524.45,234428.95,76.5,0.954,Wednesday,11,2023
07acd16b556dd864,2023-11-06,93,297,744.85,69270.63,31.3,0.954,Monday,11,2023
b696fa66076665dc,2023-11-11,579,584,568.56,329193.85,99.1,1.24,Saturday,11,2023
d6b81da7ff177362,2023-11-11,157,302,999.42,156908.58,52.0,1.24,Saturday,11,2023
4672518ff5f66c70,2023-11-12,522,686,1494.24,779993.78,76.1,1.24,Sunday,11,2023
f10ba6f1ebd530a4,2023-11-14,764,1151,1443.01,1102456.01,66.4,0.954,Tuesday,11,2023
f10ba6f1ebd530a4,2023-11-16,383,1151,1549.23,593353.5,33.3,0.954,Thursday,11,2023
37d0d111f3b188d5,2023-11-24,465,1029,474.78,220770.53,45.2,0.954,Friday,11,2023
d6b81da7ff177362,2023-11-24,245,302,608.4,149056.87,81.1,0.954,Friday,11,2023
4672518ff5f66c70,2023-11-25,651,686,1638.69,1066789.14,94.9,1.24,Saturday,11,2023
4672518ff5f66c70,2023-11-26,547,686,1436.59,785816.94,79.7,1.24,Sunday,11,2023
039159df8a511e8a,2023-11-26,818,1804,589.22,481980.24,45.3,1.24,Sunday,11,2023
07acd16b556dd864,2023-11-26,278,297,909.08,252724.15,93.6,1.24,Sunday,11,2023
d6b81da7ff177362,2023-11-27,208,302,698.16,145216.8,68.9,0.954,Monday,11,2023
4672518ff5f66c70,2023-11-28,247,686,1283.99,317145.18,36.0,0.954,Tuesday,11,2023
4d3c3e21704186d6,2023-11-28,760,1786,386.78,293949.26,42.6,0.954,Tuesday,11,2023
d6b81da7ff177362,2023-12-01,302,302,834.34,251970.94,100.0,1.484,Friday,12,2023
cfe603ecf84ca199,2023-12-01,1697,1984,920.16,1561504.82,85.5,1.484,Friday,12,2023
f10ba6f1ebd530a4,2023-12-01,636,1151,1735.29,1103644.78,55.3,1.484,Friday,12,2023
37d0d111f3b188d5,2023-12-01,1029,1029,411.84,423785.2,100.0,1.484,Friday,12,2023
07acd16b556dd864,2023-12-02,207,297,1314.11,272020.53,69.7,1.929,Saturday,12,2023
37d0d111f3b188d5,2023-12-02,1026,1029,661.25,678438.96,99.7,1.929,Saturday,12,2023
4d3c3e21704186d6,2023-12-02,1786,1786,755.36,1349081.4,100.0,1.929,Saturday,12,2023
7a20e52829bd846d,2023-12-04,991,1805,437.4,433468.03,54.9,1.484,Monday,12,2023
cfe603ecf84ca199,2023-12-05,1514,1984,868.78,1315336.98,76.3,1.484,Tuesday,12,2023
d6b81da7ff177362,2023-12-07,267,302,784.38,209429.96,88.4,1.484,Thursday,12,2023
07acd16b556dd864,2023-12-07,265,297,984.37,260857.61,89.2,1.484,Thursday,12,2023
f48605ea51e41b4c,2023-12-07,418,663,1113.39,465396.24,63.0,1.484,Thursday,12,2023
f10ba6f1ebd530a4,2023-12-07,1151,1151,1644.54,1892865.34,100.0,1.484,Thursday,12,2023
4672518ff5f66c70,2023-12-07,686,686,1446.35,992198.09,100.0,1.484,Thursday,12,2023
37d0d111f3b188d5,2023-12-09,607,1029,591.88,359273.69,59.0,1.929,Saturday,12,2023
37d0d111f3b188d5,2023-12-12,633,1029,475.69,301112.98,61.5,1.484,Tuesday,12,2023
6654d146e2a0180a,2023-12-12,996,996,2047.88,2039686.9,100.0,1.484,Tuesday,12,2023
f48605ea51e41b4c,2023-12-14,383,663,1099.71,421187.79,57.8,1.484,Thursday,12,2023
07acd16b556dd864,2023-12-15,262,297,835.77,218971.95,88.2,1.484,Friday,12,2023
d6b81da7ff177362,2023-12-16,268,302,1097.85,294224.42,88.7,1.929,Saturday,12,2023
7a20e52829bd846d,2023-12-16,1805,1805,572.7,1033716.05,100.0,1.929,Saturday,12,2023
7a20e52829bd846d,2023-12-18,1805,1805,519.68,938014.25,100.0,1.484,Monday,12,2023
f10ba6f1ebd530a4,2023-12-19,998,1151,1402.8,1399990.11,86.7,1.484,Tuesday,12,2023
f48605ea51e41b4c,2023-12-20,315,663,1159.7,365305.37,47.5,1.484,Wednesday,12,2023
039159df8a511e8a,2023-12-25,1394,1804,600.27,836780.43,77.3,1.484,Monday,12,2023
07acd16b556dd864,2023-12-26,246,297,879.86,216446.33,82.8,1.484,Tuesday,12,2023
b696fa66076665dc,2023-12-27,584,584,882.94,515634.3,100.0,1.484,Wednesday,12,2023
4672518ff5f66c70,2023-12-29,686,686,1451.15,995489.34,100.0,1.484,Friday,12,2023
7a20e52829bd846d,2023-12-29,1805,1805,500.15,902771.1,100.0,1.484,Friday,12,2023
cfe603ecf84ca199,2023-12-31,1307,1984,829.67,1084378.92,65.9,1.929,Sunday,12,2023
b696fa66076665dc,2023-12-31,584,584,861.95,503378.09,100.0,1.929,Sunday,12,2023
07acd16b556dd864,2024-01-07,188,297,916.05,172216.77,63.3,1.123,Sunday,1,2024
b696fa66076665dc,2024-01-07,361,584,537.67,194099.86,61.8,1.123,Sunday,1,2024
6654d146e2a0180a,2024-01-11,752,996,1312.49,986994.14,75.5,0.864,Thursday,1,2024
d6b81da7ff177362,2024-01-11,176,302,588.06,103499.01,58.3,0.864,Thursday,1,2024
f48605ea51e41b4c,2024-01-12,210,663,963.45,202324.92,31.7,0.864,Friday,1,2024
b696fa66076665dc,2024-01-14,221,584,589.6,130301.12,37.8,1.123,Sunday,1,2024
cfe603ecf84ca199,2024-01-15,664,1984,485.7,322502.54,33.5,0.864,Monday,1,2024
d6b81da7ff177362,2024-01-15,133,302,693.9,92289.08,44.0,0.864,Monday,1,2024
4d3c3e21704186d6,2024-01-16,470,1786,368.27,173088.69,26.3,0.864,Tuesday,1,2024
b696fa66076665dc,2024-01-20,492,584,739.41,363791.51,84.2,1.123,Saturday,1,2024
cfe603ecf84ca199,2024-01-20,1933,1984,743.66,1437500.68,97.4,1.123,Saturday,1,2024
f48605ea51e41b4c,2024-01-21,243,663,1100.86,267508.33,36.7,1.123,Sunday,1,2024
6654d146e2a0180a,2024-01-26,396,996,1121.25,444014.88,39.8,0.864,Friday,1,2024
f48605ea51e41b4c,2024-01-26,512,663,738.58,378151.16,77.2,0.864,Friday,1,2024
f48605ea51e41b4c,2024-01-27,663,663,1233.84,818037.24,100.0,1.123,Saturday,1,2024
6654d146e2a0180a,2024-01-31,548,996,1299.81,712296.34,55.0,0.864,Wednesday,1,2024
b696fa66076665dc,2024-02-02,313,584,617.08,193144.7,53.6,0.756,Friday,2,2024
cfe603ecf84ca199,2024-02-13,1071,1984,570.2,610679.82,54.0,0.756,Tuesday,2,2024
6654d146e2a0180a,2024-02-20,626,996,1153.41,722035.08,62.9,0.756,Tuesday,2,2024
f48605ea51e41b4c,2024-03-02,467,663,1006.89,470216.71,70.4,1.264,Saturday,3,2024
cfe603ecf84ca199,2024-03-04,637,1984,601.45,383123.61,32.1,0.972,Monday,3,2024
4672518ff5f66c70,2024-03-06,288,686,1280.48,368778.23,42.0,0.972,Wednesday,3,2024
f10ba6f1ebd530a4,2024-03-08,550,1151,1450.41,797723.02,47.8,0.972,Friday,3,2024
4672518ff5f66c70,2024-03-10,686,686,1752.8,1202418.79,100.0,1.264,Sunday,3,2024
d6b81da7ff177362,2024-03-10,241,302,973.51,234615.54,79.8,1.264,Sunday,3,2024
f10ba6f1ebd530a4,2024-03-16,1069,1151,1703.94,1821512.08,92.9,1.264,Saturday,3,2024
4672518ff5f66c70,2024-03-16,598,686,1709.25,1022133.97,87.2,1.264,Saturday,3,2024
07acd16b556dd864,2024-03-16,227,297,997.42,226414.23,76.4,1.264,Saturday,3,2024
37d0d111f3b188d5,2024-03-17,487,1029,534.89,260490.36,47.3,1.264,Sunday,3,2024
7a20e52829bd846d,2024-03-19,1362,1805,367.87,501044.03,75.5,0.972,Tuesday,3,2024
039159df8a511e8a,2024-03-20,784,1804,545.2,427433.35,43.5,0.972,Wednesday,3,2024
37d0d111f3b188d5,2024-03-21,385,1029,361.84,139306.87,37.4,0.972,Thursday,3,2024
4d3c3e21704186d6,2024-03-21,1221,1786,553.34,675629.1,68.4,0.972,Thursday,3,2024
d6b81da7ff177362,2024-03-22,249,302,783.94,195201.94,82.5,0.972,Friday,3,2024
6654d146e2a0180a,2024-03-27,584,996,1637.09,956062.16,58.6,0.972,Wednesday,3,2024
07acd16b556dd864,2024-03-28,107,297,804.41,86071.4,36.0,0.972,Thursday,3,2024
37d0d111f3b188d5,2024-03-28,758,1029,436.65,330982.7,73.7,0.972,Thursday,3,2024
039159df8a511e8a,2024-04-02,929,1804,614.75,571101.93,51.5,1.188,Tuesday,4,2024
cfe603ecf84ca199,2024-04-03,1984,1984,786.22,1559863.67,100.0,1.188,Wednesday,4,2024
d6b81da7ff177362,2024-04-05,302,302,924.94,279332.45,100.0,1.188,Friday,4,2024
37d0d111f3b188d5,2024-04-05,943,1029,495.98,467707.49,91.6,1.188,Friday,4,2024
4672518ff5f66c70,2024-04-06,686,686,1461.09,1002307.72,100.0,1.544,Saturday,4,2024
d6b81da7ff177362,2024-04-07,302,302,885.8,267512.99,100.0,1.544,Sunday,4,2024
f48605ea51e41b4c,2024-04-07,384,663,1479.54,568143.68,57.9,1.544,Sunday,4,2024
37d0d111f3b188d5,2024-04-07,1029,1029,448.09,461083.77,100.0,1.544,Sunday,4,2024
07acd16b556dd864,2024-04-11,210,297,866.93,182054.29,70.7,1.188,Thursday,4,2024
07acd16b556dd864,2024-04-13,297,297,862.18,256068.21,100.0,1.544,Saturday,4,2024
7a20e52829bd846d,2024-04-13,1178,1805,491.68,579201.0,65.3,1.544,Saturday,4,2024
f10ba6f1ebd530a4,2024-04-15,487,1151,1506.39,733612.25,42.3,1.188,Monday,4,2024
7a20e52829bd846d,2024-04-19,1333,1805,370.58,493989.66,73.9,1.188,Friday,4,2024
4d3c3e21704186d6,2024-04-20,1786,1786,700.53,1251154.99,100.0,1.544,Saturday,4,2024
f10ba6f1ebd530a4,2024-04-23,868,1151,1643.51,1426562.65,75.4,1.188,Tuesday,4,2024
6654d146e2a0180a,2024-04-24,585,996,1622.87,949380.44,58.7,1.188,Wednesday,4,2024
d6b81da7ff177362,2024-04-24,225,302,843.05,189686.16,74.5,1.188,Wednesday,4,2024
7a20e52829bd846d,2024-04-24,1154,1805,435.78,502886.5,63.9,1.188,Wednesday,4,2024
4672518ff5f66c70,2024-04-24,399,686,1509.49,602286.83,58.2,1.188,Wednesday,4,2024
039159df8a511e8a,2024-04-25,1804,1804,470.59,848939.59,100.0,1.188,Thursday,4,2024
cfe603ecf84ca199,2024-05-03,856,1984,643.54,550873.95,43.1,1.296,Friday,5,2024
07acd16b556dd864,2024-05-03,297,297,899.07,267022.4,100.0,1.296,Friday,5,2024
4d3c3e21704186d6,2024-05-04,1786,1786,580.51,1036789.89,100.0,1.685,Saturday,5,2024
039159df8a511e8a,2024-05-04,1321,1804,771.5,1019146.5,73.2,1.685,Saturday,5,2024
7a20e52829bd846d,2024-05-05,1805,1805,490.42,885199.38,100.0,1.685,Sunday,5,2024
cfe603ecf84ca199,2024-05-07,1963,1984,638.72,1253802.72,98.9,1.296,Tuesday,5,2024
4672518ff5f66c70,2024-05-11,596,686,2267.61,1351496.02,86.9,1.685,Saturday,5,2024
cfe603ecf84ca199,2024-05-12,1491,1984,740.56,1104170.0,75.2,1.685,Sunday,5,2024
4672518ff5f66c70,2024-05-12,686,686,2072.34,1421622.5,100.0,1.685,Sunday,5,2024
039159df8a511e8a,2024-05-13,1745,1804,500.7,873724.41,96.7,1.296,Monday,5,2024
4672518ff5f66c70,2024-05-14,345,686,1577.12,544107.46,50.3,1.296,Tuesday,5,2024
039159df8a511e8a,2024-05-17,1322,1804,508.31,671979.61,73.3,1.296,Friday,5,2024
6654d146e2a0180a,2024-05-21,518,996,1517.28,785948.63,52.0,1.296,Tuesday,5,2024
f10ba6f1ebd530a4,2024-05-22,1128,1151,1248.39,1408181.39,98.0,1.296,Wednesday,5,2024
f10ba6f1ebd530a4,2024-05-23,1118,1151,1692.07,1891738.95,97.1,1.296,Thursday,5,2024
b696fa66076665dc,2024-05-23,242,584,672.92,162846.63,41.4,1.296,Thursday,5,2024
4d3c3e21704186d6,2024-05-24,1030,1786,482.21,496677.35,57.7,1.296,Friday,5,2024
039159df8a511e8a,2024-05-24,1218,1804,664.86,809796.49,67.5,1.296,Friday,5,2024
6654d146e2a0180a,2024-05-29,972,996,1504.03,1461913.74,97.6,1.296,Wednesday,5,2024
b696fa66076665dc,2024-05-29,471,584,801.52,377514.44,80.7,1.296,Wednesday,5,2024
4d3c3e21704186d6,2024-05-30,1324,1786,602.13,797214.0,74.1,1.296,Thursday,5,2024
d6b81da7ff177362,2024-05-31,243,302,711.98,173011.49,80.5,1.296,Friday,5,2024
039159df8a511e8a,2024-05-31,1626,1804,543.74,884129.13,90.1,1.296,Friday,5,2024
d6b81da7ff177362,2024-06-01,302,302,1425.07,430370.37,100.0,2.246,Saturday,6,2024
6654d146e2a0180a,2024-06-01,996,996,1957.65,1949817.51,100.0,2.246,Saturday,6,2024
07acd16b556dd864,2024-06-01,297,297,1294.72,384531.55,100.0,2.246,Saturday,6,2024
6654d146e2a0180a,2024-06-05,639,996,1823.73,1165365.48,64.2,1.728,Wednesday,6,2024
b696fa66076665dc,2024-06-07,584,584,899.43,525267.68,100.0,1.728,Friday,6,2024
6654d146e2a0180a,2024-06-08,996,996,2412.33,2402684.82,100.0,2.246,Saturday,6,2024
37d0d111f3b188d5,2024-06-09,1029,1029,719.28,740140.89,100.0,2.246,Sunday,6,2024
f48605ea51e41b4c,2024-06-09,663,663,1527.97,1013046.09,100.0,2.246,Sunday,6,2024
039159df8a511e8a,2024-06-10,956,1804,625.3,597785.79,53.0,1.728,Monday,6,2024
07acd16b556dd864,2024-06-10,297,297,971.2,288446.12,100.0,1.728,Monday,6,2024
f10ba6f1ebd530a4,2024-06-10,1056,1151,1926.41,2034286.94,91.7,1.728,Monday,6,2024
f48605ea51e41b4c,2024-06-12,362,663,1401.12,507206.38,54.6,1.728,Wednesday,6,2024
cfe603ecf84ca199,2024-06-13,1830,1984,958.38,1753833.05,92.2,1.728,Thursday,6,2024
7a20e52829bd846d,2024-06-14,1414,1805,529.5,748709.56,78.3,1.728,Friday,6,2024
37d0d111f3b188d5,2024-06-14,867,1029,663.81,575521.86,84.3,1.728,Friday,6,2024
f10ba6f1ebd530a4,2024-06-15,1151,1151,1736.15,1998306.63,100.0,2.246,Saturday,6,2024
039159df8a511e8a,2024-06-16,1446,1804,994.52,1438069.25,80.2,2.246,Sunday,6,2024
f48605ea51e41b4c,2024-06-17,547,663,1418.4,775865.19,82.5,1.728,Monday,6,2024
6654d146e2a0180a,2024-06-19,996,996,1735.04,1728104.63,100.0,1.728,Wednesday,6,2024
039159df8a511e8a,2024-06-20,1804,1804,703.97,1269966.31,100.0,1.728,Thursday,6,2024
f10ba6f1ebd530a4,2024-06-22,1151,1151,2042.82,2351288.58,100.0,2.246,Saturday,6,2024
039159df8a511e8a,2024-06-22,1804,1804,711.93,1284323.88,100.0,2.246,Saturday,6,2024
07acd16b556dd864,2024-06-22,297,297,1294.13,384357.9,100.0,2.246,Saturday,6,2024
b696fa66076665dc,2024-06-22,584,584,1065.34,622158.41,100.0,2.246,Saturday,6,2024
d6b81da7ff177362,2024-06-24,302,302,820.2,247701.63,100.0,1.728,Monday,6,2024
cfe603ecf84ca199,2024-06-25,1984,1984,1033.52,2050513.11,100.0,1.728,Tuesday,6,2024
6654d146e2a0180a,2024-06-25,996,996,2025.58,2017474.59,100.0,1.728,Tuesday,6,2024
4672518ff5f66c70,2024-06-26,481,686,1774.03,853309.5,70.1,1.728,Wednesday,6,2024
37d0d111f3b188d5,2024-06-27,554,1029,540.65,299517.54,53.8,1.728,Thursday,6,2024
07acd16b556dd864,2024-06-27,204,297,1229.81,250880.34,68.7,1.728,Thursday,6,2024
039159df8a511e8a,2024-06-30,1804,1804,794.44,1433168.42,100.0,2.246,Sunday,6,2024
f10ba6f1ebd530a4,2024-07-01,1151,1151,2014.54,2318737.78,100.0,1.944,Monday,7,2024
b696fa66076665dc,2024-07-03,548,584,1052.32,576673.42,93.8,1.944,Wednesday,7,2024
7a20e52829bd846d,2024-07-03,1805,1805,546.4,986250.18,100.0,1.944,Wednesday,7,2024
f48605ea51e41b4c,2024-07-04,405,663,1357.7,549870.26,61.1,1.944,Thursday,7,2024
07acd16b556dd864,2024-07-04,297,297,1179.28,350245.45,100.0,1.944,Thursday,7,2024
f10ba6f1ebd530a4,2024-07-05,1151,1151,2044.34,2353031.93,100.0,1.944,Friday,7,2024
b696fa66076665dc,2024-07-05,571,584,848.49,484486.71,97.8,1.944,Friday,7,2024
f10ba6f1ebd530a4,2024-07-08,1151,1151,1964.81,2261500.95,100.0,1.944,Monday,7,2024
7a20e52829bd846d,2024-07-09,1272,1805,595.39,757336.7,70.5,1.944,Tuesday,7,2024
cfe603ecf84ca199,2024-07-09,1984,1984,1100.9,2184194.99,100.0,1.944,Tuesday,7,2024
f48605ea51e41b4c,2024-07-10,663,663,1345.18,891854.55,100.0,1.944,Wednesday,7,2024
07acd16b556dd864,2024-07-13,297,297,1631.63,484595.19,100.0,2.527,Saturday,7,2024
f10ba6f1ebd530a4,2024-07-14,1151,1151,2587.41,2978110.96,100.0,2.527,Sunday,7,2024
b696fa66076665dc,2024-07-15,584,584,782.74,457119.05,100.0,1.944,Monday,7,2024
6654d146e2a0180a,2024-07-15,996,996,2315.63,2306366.17,100.0,1.944,Monday,7,2024
cfe603ecf84ca199,2024-07-16,1984,1984,1008.1,2000077.78,100.0,1.944,Tuesday,7,2024
4d3c3e21704186d6,2024-07-16,1786,1786,649.57,1160140.79,100.0,1.944,Tuesday,7,2024
7a20e52829bd846d,2024-07-18,1401,1805,458.28,642049.29,77.6,1.944,Thursday,7,2024
07acd16b556dd864,2024-07-20,265,297,1336.75,354238.22,89.2,2.527,Saturday,7,2024
6654d146e2a0180a,2024-07-21,808,996,2211.67,1787031.34,81.1,2.527,Sunday,7,2024
4d3c3e21704186d6,2024-07-22,1786,1786,779.43,1392060.07,100.0,1.944,Monday,7,2024
b696fa66076665dc,2024-07-22,584,584,878.15,512839.24,100.0,1.944,Monday,7,2024
039159df8a511e8a,2024-07-23,1804,1804,680.58,1227762.03,100.0,1.944,Tuesday,7,2024
d6b81da7ff177362,2024-07-24,302,302,1192.43,360112.72,100.0,1.944,Wednesday,7,2024
07acd16b556dd864,2024-07-25,297,297,1139.32,338379.28,100.0,1.944,Thursday,7,2024
37d0d111f3b188d5,2024-07-25,1029,1029,718.6,739440.87,100.0,1.944,Thursday,7,2024
07acd16b556dd864,2024-07-30,202,297,1244.24,251337.06,68.0,1.944,Tuesday,7,2024
f10ba6f1ebd530a4,2024-07-30,1151,1151,1758.44,2023969.81,100.0,1.944,Tuesday,7,2024
039159df8a511e8a,2024-07-30,1804,1804,703.93,1269888.12,100.0,1.944,Tuesday,7,2024
cfe603ecf84ca199,2024-07-31,1531,1984,848.54,1299115.32,77.2,1.944,Wednesday,7,2024
039159df8a511e8a,2024-07-31,1804,1804,895.85,1616120.08,100.0,1.944,Wednesday,7,2024
4d3c3e21704186d6,2024-08-01,1024,1786,697.95,714700.48,57.3,1.836,Thursday,8,2024
d6b81da7ff177362,2024-08-03,302,302,1263.98,381721.0,100.0,2.387,Saturday,8,2024
d6b81da7ff177362,2024-08-04,302,302,1230.14,371503.26,100.0,2.387,Sunday,8,2024
039159df8a511e8a,2024-08-05,1511,1804,767.02,1158966.15,83.8,1.836,Monday,8,2024
f10ba6f1ebd530a4,2024-08-06,1151,1151,2072.6,2385563.2,100.0,1.836,Tuesday,8,2024
cfe603ecf84ca199,2024-08-09,1984,1984,1023.81,2031247.92,100.0,1.836,Friday,8,2024
